bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"23.93227343402242,62.81014073015098,23.9607904148836,62.84184552617131",uuuu,85633143,,e8a34f2b0ab46ac25d4f003941a1d1c7,,dce2b39fea6c70e27a2d8a80be7c156f,62.825508,23.947230,101814121,uuuu,FI,FI,1477508557,62.817381,23.946258,101814121,Lehtimäki,85683113,101/814/121/101814121.geojson,locality,85683113,quattroshapes,,,FI
"23.48881145254688,62.78507305438382,23.53462784851979,62.82819749782141",uuuu,85633143,,49a5c9854fc42dd42f051232ab7ede5a,,8acaa09f4d455e4a9c3af0b51979f80c,62.807788,23.510515,101814123,uuuu,FI,FI,1470852520,62.808909,23.503457,101814123,Kuortane,85683113,101/814/123/101814123.geojson,locality,85683113,quattroshapes,,,FI
"22.52908119679699,62.7084850907496,22.63470692425915,62.76210306327022",uuuu,85633143,,2dc2db4a3491486a12cc3663f4f58a41,,4d05686a3e0e159c55abc39e5395d7d6,62.732653,22.579285,101814125,uuuu,FI,FI,1470852488,62.735590,22.578840,101814125,Ilmajoki,85683113,101/814/125/101814125.geojson,locality,85683113,quattroshapes,,,FI
"21.90486706714557,62.70396653008567,21.93126672459022,62.73366212393324",uuuu,85633143,,44a3225a8441da389f75d3727cf75f94,,face4084f6c1294c6f6f0b780831abb1,62.721627,21.916424,101814127,uuuu,FI,FI,1477508557,62.724765,21.917724,101814127,Niemenkylä,85683113,101/814/127/101814127.geojson,locality,85683113,quattroshapes,,,FI
"22.42436110574499,62.66089987474044,22.48446747570875,62.7111196590518",uuuu,85633143,,af56962f615b6c9c31e8ce7fd78f5303,,c797b9395245dd4e3df8acc88c98fbd8,62.688612,22.451134,101814131,uuuu,FI,FI,1470852489,62.684593,22.463200,101814131,Koskenkorva,85683113,101/814/131/101814131.geojson,locality,85683113,quattroshapes,,,FI
"21.95681195950908,62.66771125929904,22.02208713689981,62.72007284015621",uuuu,85633143,,21ff7943f9899544aa163658c4d372d6,,bdaff3c973c785c293eed397cd9fadd0,62.690407,21.985219,101814133,uuuu,FI,FI,1477508557,62.681407,21.982004,101814133,Jurva,85683113,101/814/133/101814133.geojson,locality,85683113,quattroshapes,,,FI
"23.80352346380414,62.62241238037063,23.8452864448173,62.64813027952778",uuuu,85633143,,0f496ec623de2d968c889ffa9119ca66,,431d8e831231d8fd22a3e51dfebcc2e0,62.635010,23.821936,101814135,uuuu,FI,FI,1470852503,62.634450,23.821620,101814135,Töysä,85683113,101/814/135/101814135.geojson,locality,85683113,quattroshapes,,,FI
"22.34908681870303,62.58965685365689,22.45895312886955,62.64533379005826",uuuu,85633143,,b0c1d32aa35119ca38ac43222e2662f4,,e05b0884de670fb484e2be3675a1cfa9,62.616354,22.390345,101814137,uuuu,FI,FI,1470852489,62.618415,22.389513,101814137,Kurikka,85683113,101/814/137/101814137.geojson,locality,85683113,quattroshapes,,,FI
"22.13429472433796,62.39519434990376,22.22032678601261,62.44886734918475",uuuu,85633143,,5618c5f27324cceea74ec46aec2be357,,60ac7d812166096bd23712b706f9b66f,62.423808,22.181708,101814139,uuuu,FI,FI,1470852500,62.428086,22.184891,101814139,Kauhajoki,85683113,101/814/139/101814139.geojson,locality,85683113,quattroshapes,,,FI
"21.54462967113852,62.37652951291955,21.57223093113925,62.38480102426047",uuuu,85633143,,f2bbadb0fec79688dba260effcca5cb5,,1af7013228a92b0cb7fa7b1482da603e,62.380593,21.555759,101814141,uuuu,FI,FI,1470852495,62.380296,21.552099,101814141,Myrkky,85683113,101/814/141/101814141.geojson,locality,85683113,quattroshapes,,,FI
