bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"24.9577834719,60.2184995031,24.9898984688,60.2385178762",uuuu,85633143,,13b9db5a0fa4378e18fa2c4053b3dc16,,0dbcb72f8a8c47956bbd00b90d636cc4,60.227868,24.977209,421473089,uuuu,FI,FI,1469577622,60.227155,24.977452,101748417,00650,101748417,421/473/089/421473089.geojson,postalcode,85683067,figov,,,FI
"24.9077266827,60.2347651869,24.948426965,60.2484252354",uuuu,85633143,,9ad10205355651314ae5faca6fa415e7,,3bff730cf9fb695a42177f1c70688be6,60.241545,24.929294,421473091,uuuu,FI,FI,1469577622,60.241512,24.930938,101748417,00660,101748417,421/473/091/421473091.geojson,postalcode,85683067,figov,,,FI
"24.9116550666,60.2454909016,24.9511474218,60.265019215",uuuu,85633143,,f575e93a3af145007b6f0da6aded7ce2,,f988bda4b12c99c7775cfba6c00e019f,60.254163,24.927768,421473093,uuuu,FI,FI,1469577622,60.255485,24.923443,101748417,00670,101748417,421/473/093/421473093.geojson,postalcode,85683067,figov,,,FI
"24.9473484025,60.236201543,24.9736877832,60.2550986739",uuuu,85633143,,efbd67248b443f5ce862422c86b9cedf,,090366d64ea85ad0edf5d34f1978e6df,60.246485,24.958954,421473095,uuuu,FI,FI,1469577622,60.24774,24.958702,101748417,00680,101748417,421/473/095/421473095.geojson,postalcode,85683067,figov,,,FI
"24.9258300853,60.2533990497,24.9775988148,60.2794243671",uuuu,85633143,,9a62178feb5a91528d77b44739b6860b,,7f74b45d40710706303dcdb791353041,60.264811,24.949797,421473097,uuuu,FI,FI,1469577622,60.267774,24.94509,0,00690,85683067,421/473/097/421473097.geojson,postalcode,85683067,figov,,,FI
"24.9936290836,60.2305048899,25.0657227932,60.2619286474",uuuu,85633143,,4ebe98ff0dacd48b0db49f5b7788e37e,,028a2884ad9f66f0b445cf649ba1c447,60.248009,25.027055,421473099,uuuu,FI,FI,1469577622,60.24541,25.030063,101748417,00700,101748417,421/473/099/421473099.geojson,postalcode,85683067,figov,,,FI
"24.980889964,60.2214146867,25.0227953495,60.2423901258",uuuu,85633143,,b231d2edc40c9044ace6b9eaa0109d84,,47862265b8725af323c8295ad5beeb92,60.233588,25.003191,421473101,uuuu,FI,FI,1469577622,60.234812,25.00462,101748417,00710,101748417,421/473/101/421473101.geojson,postalcode,85683067,figov,,,FI
"24.9701692038,60.2354953766,25.0063376838,60.2515422682",uuuu,85633143,,bf6265a458cd0a4bb335dddf65c1a48d,,53ae7e631c0a821125116eda2f4d0d8c,60.244316,24.987453,421473103,uuuu,FI,FI,1469577622,60.243711,24.987728,101748417,00720,101748417,421/473/103/421473103.geojson,postalcode,85683067,figov,,,FI
"24.9974422591,60.2562266913,25.0461721375,60.2748408412",uuuu,85633143,,871d4e3fad72db8870973f6ca959d384,,561867f7883031466caec20652bf0f9b,60.26527,25.023419,421473107,uuuu,FI,FI,1469577622,60.266019,25.019012,101748417,00730,101748417,421/473/107/421473107.geojson,postalcode,85683067,figov,,,FI
"24.9722093013,60.2640390024,25.0179151284,60.2875529506",uuuu,85633143,,068413b67eef262e82d2a72707b06498,,d9d6e65ed139d0f03d3bacea9087061b,60.275123,24.995805,421473109,uuuu,FI,FI,1469577622,60.276506,24.997356,101748417,00740,101748417,421/473/109/421473109.geojson,postalcode,85683067,figov,,,FI
"25.0085549351,60.2693615963,25.0582804539,60.2886850816",uuuu,85633143,,389ea588820dc0bebc101cca12612508,,28c4250a090959ba838dc9513df65d01,60.279636,25.031167,421473111,uuuu,FI,FI,1469577622,60.278956,25.029475,101748417,00750,101748417,421/473/111/421473111.geojson,postalcode,85683067,figov,,,FI
"25.0418924873,60.2624411724,25.0864550548,60.2792901302",uuuu,85633143,,ae9d2171d4b46613d0faf03a99d03cc7,,4389ae651336ee15ec697232bce09230,60.27066,25.061605,421473113,uuuu,FI,FI,1469577622,60.270583,25.061602,101748417,00760,101748417,421/473/113/421473113.geojson,postalcode,85683067,figov,,,FI
"25.042985559,60.2484280499,25.0899285186,60.2697334051",uuuu,85633143,,debfa68f774ed5aff250206044952bba,,8ea0419908b216903250d663bc7c9214,60.257637,25.067592,421473115,uuuu,FI,FI,1469577622,60.256034,25.067234,101748417,00770,101748417,421/473/115/421473115.geojson,postalcode,85683067,figov,,,FI
"24.9704921284,60.249378306,25.0047952892,60.2659773511",uuuu,85633143,,ef7b3d4eaad63674765e19ff6d3a8dfb,,e5a036dc20c19e1ccfc55de88c9bf169,60.257748,24.9865,421473117,uuuu,FI,FI,1469577622,60.257986,24.986511,101748417,00780,101748417,421/473/117/421473117.geojson,postalcode,85683067,figov,,,FI
"25.0182039573,60.1979903775,25.059519994,60.2218766087",uuuu,85633143,,9ef2b38fe61dbecb1eab556e4fc40005,,f419190a31fcf77c3fd51069e00adc8e,60.210407,25.035565,421473119,uuuu,FI,FI,1469577622,60.210607,25.035255,101748417,00800,101748417,421/473/119/421473119.geojson,postalcode,85683067,figov,,,FI
"25.0009115476,60.1847660102,25.0524609069,60.203470696",uuuu,85633143,,9dd94c69aba81a4c3a808f8fa8744a41,,0d24cb14d3783f0476a8222f4ffdbafb,60.19319,25.028048,421473121,uuuu,FI,FI,1469577622,60.193466,25.027662,101748417,00810,101748417,421/473/121/421473121.geojson,postalcode,85683067,figov,,,FI
"25.0481067406,60.1929766127,25.0699770067,60.2081109529",uuuu,85633143,,d80ad9878ec1638600db2ca53eeecbb0,,69a2549fc43edd31165ed2de1e9b842b,60.20028,25.059062,421473125,uuuu,FI,FI,1469577622,60.199633,25.058856,101748417,00820,101748417,421/473/125/421473125.geojson,postalcode,85683067,figov,,,FI
"25.0495337058,60.179411796,25.0864158474,60.1957244296",uuuu,85633143,,bf71ebadc5760afe3ff0e3a1c0a5c832,,84d6ce8d36894decb34a6e40a49b9fa4,60.187632,25.070824,421473127,uuuu,FI,FI,1469577622,60.184517,25.076846,0,00830,85683067,421/473/127/421473127.geojson,postalcode,85683067,figov,,,FI
"25.0228235684,60.1654237617,25.0671250911,60.1875627669",uuuu,85633143,,fffe399a9f087c65a5000a91b422deb1,,7bbd2e5f995f22b0c2f594bf73b295d4,60.176526,25.051662,421473129,uuuu,FI,FI,1469577622,60.175525,25.053843,101748417,00840,101748417,421/473/129/421473129.geojson,postalcode,85683067,figov,,,FI
"25.0537641981,60.1460931445,25.1476262453,60.1782598368",uuuu,85633143,,14e454d500890761c99daf32afe754d5,,ca9feaa8b8ed71906eba763edf5b749d,60.161298,25.094908,421473131,uuuu,FI,FI,1469577622,60.165516,25.081022,101748417,00850,101748417,421/473/131/421473131.geojson,postalcode,85683067,figov,,,FI
"24.9941521757,60.0955709276,25.1014688381,60.1564895556",uuuu,85633143,,7fcfd58b20b7cef93d1d3dcd3fef642f,,5cc5813f60b47fee265c5ab638f13876,60.137636,25.043885,421473133,uuuu,FI,FI,1469577622,60.146719,25.048725,101846719,00860,101846719,421/473/133/421473133.geojson,postalcode,85683067,figov,,,FI
"25.0273510514,60.1589934703,25.0614297357,60.1746070077",uuuu,85633143,,b29899ca94f7e3c58b1a7455fb72443e,,889caea738bd1a9f22cbc9eb47cd5e3c,60.165791,25.043033,421473135,uuuu,FI,FI,1469577622,60.165281,25.043027,101748417,00870,101748417,421/473/135/421473135.geojson,postalcode,85683067,figov,,,FI
"25.0341324056,60.1924036397,25.0653106233,60.2150489178",uuuu,85633143,,624ab5334e9a1669c7c9a7670c2a6b57,,6c11eb472c3562cb0772e82e32d9623b,60.204534,25.049565,421473137,uuuu,FI,FI,1469577622,60.209336,25.053462,101748417,00880,101748417,421/473/137/421473137.geojson,postalcode,85683067,figov,,,FI
"25.0579529979,60.2079426502,25.097917931,60.2205857009",uuuu,85633143,,0740d6b2abe72a51bccbba1bbd1db20f,,9fadd5aa7077ac436a15051358bf2c7a,60.214526,25.079957,421473139,uuuu,FI,FI,1469577622,60.216433,25.081925,101748417,00900,101748417,421/473/139/421473139.geojson,postalcode,85683067,figov,,,FI
"25.0877719134,60.2066002419,25.1150469459,60.2176921512",uuuu,85633143,,dfd188f7ecf28654fee94f43bcb2edcd,,35b1eeb441da11467756a2be4c282648,60.21206,25.101221,421473143,uuuu,FI,FI,1469577622,60.212043,25.101221,101748417,00910,101748417,421/473/143/421473143.geojson,postalcode,85683067,figov,,,FI
"25.0380743939,60.2097377751,25.0958849097,60.2312755621",uuuu,85633143,,2041c54b5c70b0692c897091564f3f64,,069735d2a217d912bd6ad1a7b800be69,60.222715,25.064659,421473145,uuuu,FI,FI,1469577622,60.220982,25.065104,101748417,00920,101748417,421/473/145/421473145.geojson,postalcode,85683067,figov,,,FI
"25.0655575234,60.1966610099,25.1004151037,60.2141300694",uuuu,85633143,,d2860170a18d017cf869a1bf6e1dc5b0,,af817d4c9160dc372a94e99fcede800e,60.205077,25.08245,421473147,uuuu,FI,FI,1469577622,60.206221,25.082408,101748417,00930,101748417,421/473/147/421473147.geojson,postalcode,85683067,figov,,,FI
"25.0437189392,60.2277379972,25.1066051033,60.25042473",uuuu,85633143,,560c25198087bae0c044cf6ba1f16664,,f74de3d81f36b43ef8b5a5cda99bcddc,60.238348,25.075589,421473149,uuuu,FI,FI,1469577622,60.238881,25.071847,101748417,00940,101748417,421/473/149/421473149.geojson,postalcode,85683067,figov,,,FI
