bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"26.8653051758,60.4350270853,26.9622094727,60.4983509587",uuuu,85633143,,dc9ec7b5396ad30d8f91a8064858e3a4,,ea7e6c2fc65c8a6582e661bd5830baba,60.464812,26.914971,85898839,uuuu,FI,FI,1470852452,60.466684,26.922211,101748423,Hovinsaari,101748423,858/988/39/85898839.geojson,neighbourhood,85683081,quattroshapes,,,FI
"28.6945288086,61.1451630082,28.8298852539,61.220766436",uuuu,85633143,,02789082a199e1bc30bd5535f544f733,,e2d5b4a02318a12c4c4b640ea3c6944f,61.175232,28.775726,85898841,uuuu,FI,FI,1470852471,61.171489,28.781642,101814019,Imatrankoski,101814019,858/988/41/85898841.geojson,neighbourhood,85683103,quattroshapes,,,FI
"25.0536414714,60.1410751999,25.1329858399,60.1855836988",uuuu,0,,4604c2f20db4c0f51f46b5524f5f1948,,edad41b1199094a736af279779a61614,60.162516,25.093559,85898843,uuuu,FI,FI,1470852571,60.162767,25.093561,0,Jollas,890537275,858/988/43/85898843.geojson,neighbourhood,0,quattroshapes,,,FI
"24.9142456055,60.1638816385,24.9403381348,60.1756722756",uuuu,0,,a8c120cf505ad78588bc1696d116942f,,f8cc8cffe170a8cd87ae1670a8ed189d,60.170832,24.927202,85898845,uuuu,FI,FI,1470852572,60.170106,24.926996,0,Kamppi,890536879,858/988/45/85898845.geojson,neighbourhood,0,quattroshapes,,,FI
"24.9362182617,60.1676461007,24.9908468573,60.1825015299",uuuu,0,,d8ea1a96578eeb0b6fee69b3abc782bb,,ac340857394284703d7997ade27bf789,60.174585,24.960563,85898847,uuuu,FI,FI,1470852573,60.174989,24.960041,0,Kluuvi,890536879,858/988/47/85898847.geojson,neighbourhood,0,quattroshapes,,,FI
"24.7833959961,60.198439695,24.873046875,60.2370844098",uuuu,85633143,,09fc5a96ceeb2e3a57c53dbd9f56adb2,,9a9b3e7721e25d5690a7ec7df73f40af,60.216489,24.828257,85898849,uuuu,FI,FI,1470852435,60.21828,24.832006,101748415,Konala,101748415,858/988/49/85898849.geojson,neighbourhood,85683067,quattroshapes,,,FI
"24.9774169922,60.1717898599,25.0222186433,60.2016155865",uuuu,0,,5c8ef9d911fada989c2ed6f856b5ac92,,b0ca49826d3edd91ecba32dea92ee8c2,60.185644,25.002437,85898851,uuuu,FI,FI,1470852575,60.185924,25.004645,0,Kulosaari,890536883,858/988/51/85898851.geojson,neighbourhood,0,quattroshapes,,,FI
"25.0152267655,60.1606426528,25.0666665177,60.1852328315",uuuu,0,,cb671536d835921a421b35c80ec01570,,c20658ab9c036b03b723fdbd4f287911,60.174208,25.04201,85898855,uuuu,FI,FI,1470852575,60.174988,25.044092,0,Laajasalo,890537275,858/988/55/85898855.geojson,neighbourhood,0,quattroshapes,,,FI
"27.7281420356,64.1927916173,27.7971704102,64.2342982556",uuuu,85633143,,8670a3cda39e83644dd65b3d48130c2f,,a091313df94c1e8929d124daa4544e8e,64.212853,27.763043,85898857,uuuu,FI,FI,1470852532,64.20915,27.762381,101814401,Lehtikangas,101814401,858/988/57/85898857.geojson,neighbourhood,85683137,quattroshapes,,,FI
"27.145456543,60.5459288242,27.2203881836,60.5983161376",uuuu,85633143,,24467c98f2b8f5abfd41e2c2e9e30a6b,,fa798c95b33e88189e1cf65cb34298a4,60.570823,27.183492,85898859,uuuu,FI,FI,1470852577,60.574403,27.184206,101839171,Lepikkö,101839171,858/988/59/85898859.geojson,neighbourhood,85683081,quattroshapes,,,FI
